PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Bows, H				Bows, Hannah			researching sexual violence against older people: reflecting on the use of Freedom of Information requests in a feminist study	FEMINIST REVIEW			English	Article						Freedom of Information; feminist research; access to information; sexual violence; mixed methods; research methods	WOMEN; ABUSE; GATEKEEPERS; GERONTOLOGY; PREVALENCE; VICTIMS; ASSAULT; GENDER	Domestic and sexual violence research has traditionally been associated with feminist qualitative methodology; however, quantitative methods are increasingly used by feminists in research examining the prevalence of and issues related to rape and sexual assault, either as standalone methods or in combination with other, qualitative methods (i.e. mixed methods). Freedom of Information (FOI) requests are a data collection tool that allow citizens to obtain data held by public authorities in the UK and are particularly useful for uncovering information on marginalised groups who may be difficult to recruit in qualitative research. Whilst they are frequently used by journalists, their potential is yet to be fully realised by social researchers. This paper reflects on the use of Freedom of Information requests in a mixed-method feminist study exploring sexual violence against people aged 60 years and over.	[Bows, Hannah] Teesside Univ, Criminol & Sociol, Middlesbrough, Cleveland, England	Bows, H (reprint author), Teesside Univ, Criminol & Sociol, Middlesbrough, Cleveland, England.			Bows, Hannah/0000-0001-5374-3770	Economic and Social Research Council (ESRC)	This research was funded by the Economic and Social Research Council (ESRC).		53	1	1	0	5	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					30	45		10.1057/s41305-017-0029-z				16	Women's Studies	Women's Studies	EW2EW	WOS:000402310300003					2018-09-20	
J	Vera-Gray, F				Vera-Gray, F.			'talk about a cunt with too much idle time': trolling feminist research	FEMINIST REVIEW			English	Article						violence against women; feminist methods; recruitment; online abuse; flaming; trolling	ONLINE; HARASSMENT; GENDER	Given the growing popularity of online methods for researchers and the increasing awareness of the levels of harassment and abuse directed at women online-especially women expressing feminist views-it is critical that we address the implications of online abuse for feminist researchers. Focussing on an often hidden yet significant part of our methodological decisions and recruitment, this paper details the online abuse levelled by men's rights activists against a research project on women's experiences of men's stranger intrusions in public space. It argues for the need to locate such experiences within a violence-against-women frame, extending the concept of a continuum of sexual violence. Such an extension renders visible the added labour of 'safety work', which forms an invisible backdrop to the methodological decisions of many feminist researchers.	[Vera-Gray, F.] Univ Durham, Sch Law, Durham, England	Vera-Gray, F (reprint author), Univ Durham, Sch Law, Durham, England.							57	1	1	3	9	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					61	78		10.1057/s41305-017-0038-y				18	Women's Studies	Women's Studies	EW2EW	WOS:000402310300005		gold_or_bronze			2018-09-20	
J	Linabary, JR; Hamel, SA				Linabary, Jasmine R.; Hamel, Stephanie A.			feminist online interviewing: engaging issues of power, resistance and reflexivity in practice	FEMINIST REVIEW			English	Article						feminist methodology; online interviewing; qualitative methods; power; reflexivity	QUALITATIVE RESEARCH; RESEARCHER	This paper is a response to scholars who have called for exploring and interrogating new strategies of data collection and new approaches to more traditional methods, such as interviewing in the context of the internet. Drawing on feminist standpoint theory, 'reflexive email interviewing' is proposed as a method for feminist research. The method is illustrated using a recent case study of email interviews with self-identified women who are members of World Pulse, an online community that aims to unite and amplify women's voices worldwide. Through this case study, issues of power and resistance in the researcher/researched relationship and of participant reflexivity are interrogated. Lastly, criteria for reflexive email interviewing are proposed, including 1) strategies to interrogate and disrupt power hierarchies within the research process, 2) researcher reflexivity as a continuous part of the research process, and 3) continued invitations for participants to directly reflect on and respond to the research process. Reflexive questions are offered for researchers to use during research design and in each phase of their research process to ensure reflexivity is achieved.	[Linabary, Jasmine R.] Purdue Univ, Brian Lamb Sch Commun, W Lafayette, IN 47907 USA; [Hamel, Stephanie A.] Calif State Univ Chico, Dept Commun Arts & Sci, Chico, CA 95929 USA	Linabary, JR (reprint author), Purdue Univ, Brian Lamb Sch Commun, W Lafayette, IN 47907 USA.			Linabary, Jasmine/0000-0001-8712-5049				36	0	0	3	4	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					97	113		10.1057/s41305-017-0041-3				17	Women's Studies	Women's Studies	EW2EW	WOS:000402310300007					2018-09-20	
J	Pester, H				Pester, Holly			archive fanfiction: experimental archive research methodologies and feminist epistemological tactics	FEMINIST REVIEW			English	Article						archive research; epistemology; fan fiction; gossip; practice-based; fabulation		This essay proposes that subcultural practices such as gossip and fan writing are feminist epistemologies that can form radical archive inquiry and knowledge production, and creative outputs. Drawing on feminist new materialism and archive theory, I develop a set of principles for practice-based research methodologies that incorporate a researcher's intersubjective relationship with archive matter (e.g. records, documents, classification systems, social-material contexts) and consider the production of knowledge from such research as forms of fabulation. Fabulation here is seen as part of a critically transgressive epistemological stance that expands feminist critiques of universalising master narratives and archive orthodoxies. My proposition, formed in part through a residency in the Woman's Art Library in London, is to name such research gestures 'archive fanfiction', where experimental and practice-oriented method moves with feminist politics and activism.	[Pester, Holly] Univ Essex, Poetry & Performance, Colchester, Essex, England	Pester, H (reprint author), Univ Essex, Poetry & Performance, Colchester, Essex, England.							47	0	0	4	5	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					114	129		10.1057/s41305-017-0042-2				16	Women's Studies	Women's Studies	EW2EW	WOS:000402310300008					2018-09-20	
J	Pai, HH				Pai, Hsiao-Hung			reporting on the working life of migrant women: ethical and practical problems in subterfuge	FEMINIST REVIEW			English	Editorial Material																	2	0	0	0	0	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					165	170		10.1057/s41305-017-0030-6				6	Women's Studies	Women's Studies	EW2EW	WOS:000402310300010					2018-09-20	
J	Donington, K				Donington, Katie			chained in silence: black women and convict labor in the New South	FEMINIST REVIEW			English	Book Review									[Donington, Katie] Univ Nottingham, Nottingham, England	Donington, K (reprint author), Univ Nottingham, Nottingham, England.							4	0	0	0	0	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					180	182		10.1057/s41305-017-0027-1				3	Women's Studies	Women's Studies	EW2EW	WOS:000402310300015		gold_or_bronze			2018-09-20	
J	Tanir, C				Tanir, Canan			infidel feminism: secularism, religion and women's emancipation, England 1830-1914	FEMINIST REVIEW			English	Book Review									[Tanir, Canan] SUNY Binghamton, Binghamton, NY 13902 USA	Tanir, C (reprint author), SUNY Binghamton, Binghamton, NY 13902 USA.							2	0	0	0	0	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					183	185		10.1057/s41305-017-0026-2				3	Women's Studies	Women's Studies	EW2EW	WOS:000402310300016		gold_or_bronze			2018-09-20	
J	Bossenger, A				Bossenger, Alyssa			a taste for brown sugar: black women in pornography	FEMINIST REVIEW			English	Book Review									[Bossenger, Alyssa] Indiana Univ Bloomington, Bloomington, IN 47405 USA	Bossenger, A (reprint author), Indiana Univ Bloomington, Bloomington, IN 47405 USA.							1	0	0	0	0	PALGRAVE MACMILLAN LTD	BASINGSTOKE	BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE RG21 6XS, HANTS, ENGLAND	0141-7789	1466-4380		FEMINIST REV	Fem. Rev.	MAR	2017		115					191	192		10.1057/s41305-017-0033-3				2	Women's Studies	Women's Studies	EW2EW	WOS:000402310300019		gold_or_bronze			2018-09-20	
J	Lynch, KR; Jewell, JA; Golding, JM; Kembel, HB				Lynch, Kellie R.; Jewell, Jenna A.; Golding, Jonathan M.; Kembel, Hannah B.			Associations Between Sexual Behavior Norm Beliefs in Relationships and Intimate Partner Rape Judgments	VIOLENCE AGAINST WOMEN			English	Article						intimate partner rape; social norms; gender differences; sexual behavior	MARITAL RAPE; DATE RAPE; ASSAULT; WOMEN; EXPERIENCES; PERCEPTIONS; GENDER; ATTRIBUTIONS; ATTITUDES; VIOLENCE	Using a community sample (n = 296), we investigated the associations between sexual behavior norm beliefs, acceptance of partner rape, judgments that non-consensual partner sex is "wrong not rape," and decisions if non-consensual partner sex should be charged as rape. Sexual behavior norm beliefs were associated both directly and indirectly with latter components in the model related to acceptance of non-consensual partner sex judgments and charging rape judgments. In addition, participant gender moderated the model, such that many of the associations between the variables were stronger for males than for females. The results have implications for understanding how individuals label rape between intimate partners.	[Lynch, Kellie R.; Golding, Jonathan M.] Univ Kentucky, Dept Psychol, 111B Kastle Hall, Lexington, KY 40506 USA; [Lynch, Kellie R.] Univ Kentucky, Dept Behav Sci, Lexington, KY USA; [Jewell, Jenna A.; Kembel, Hannah B.] Univ Kentucky, Lexington, KY USA	Lynch, KR (reprint author), Univ Kentucky, Dept Psychol, 111B Kastle Hall, Lexington, KY 40506 USA.	k.lynch@uky.edu						56	0	0	2	8	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	1077-8012	1552-8448		VIOLENCE AGAINST WOM	Violence Against Women	MAR	2017	23	4					426	451		10.1177/1077801216642871				26	Women's Studies	Women's Studies	EU1GI	WOS:000400762800002	27153859				2018-09-20	
J	Gilbert, SE; Gordon, KC				Gilbert, Sarah E.; Gordon, Kristina C.			Predicting Forgiveness in Women Experiencing Intimate Partner Violence	VIOLENCE AGAINST WOMEN			English	Article						intimate partner violence; forgiveness; commitment; minimization of aggression	INVESTMENT MODEL; DOMESTIC VIOLENCE; RELATIONSHIP STABILITY; ABUSIVE RELATIONSHIPS; HEALTH CONSEQUENCES; COMMITMENT; LEAVE; STAY; SATISFACTION; DECISIONS	A recent study found that women's intent to return to abusive partners is related to their forgiveness of the abuse; however, few studies have identified predictors of forgiveness in this population. Consequently, this study aims to identify factors related to forgiveness of intimate partner violence (IPV). It was hypothesized that commitment would predict forgiveness and that minimization of aggression would mediate this relation, as women may be more likely to minimize the severity of the IPV to reduce the dissonance that arises from being committed to unhealthy relationships. Results generally supported hypotheses and findings; limitations and future directions are discussed.	[Gilbert, Sarah E.] Columbia Univ, New York Presbyterian Hosp, Med Ctr, Inpatient Serv, New York, NY USA; [Gilbert, Sarah E.] Columbia Univ, New York Presbyterian Hosp, Med Ctr, Outpatient Serv, New York, NY USA; [Gordon, Kristina C.] Univ Tennessee, Clin Psychol PhD Program, Clin Training, Knoxville, TN USA	Gilbert, SE (reprint author), Columbia Univ, Med Ctr, Psychiat Dept, 180 Ft Washington Ave, New York, NY 10032 USA.	seg9029@nyp.org						51	0	0	1	3	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	1077-8012	1552-8448		VIOLENCE AGAINST WOM	Violence Against Women	MAR	2017	23	4					452	468		10.1177/1077801216644071				17	Women's Studies	Women's Studies	EU1GI	WOS:000400762800003	27106508				2018-09-20	
J	Ansari, U; Cobham, B; Etim, EM; Ahamad, HM; Owan, NO; Tijani, Y; Cockcroft, A; Andersson, N				Ansari, Umaira; Cobham, Bassy; Etim, Egbai Moses; Ahamad, Hauwa Mohammad; Owan, Nchajeno Otabai; Tijani, Yaya; Cockcroft, Anne; Andersson, Neil			Insights Into Intimate Partner Violence in Pregnancy: Findings From a Cross-Sectional Study in Two States in Nigeria	VIOLENCE AGAINST WOMEN			English	Article						intimate partner violence; pregnancy; population-based; Nigeria	DOMESTIC VIOLENCE; WOMENS HEALTH; SOUTH-AFRICA; MULTICOUNTRY; INTERVENTION; EXPERIENCES; PREVENTION; BANGLADESH; IMPACT; INDIA	A household survey and focus group discussions examined the frequency and risk factors for physical intimate partner violence (IPV) during pregnancy in two Nigerian states. Some 22% of women in Cross River and 9% in Bauchi reported IPV in their last pregnancy. The risk was higher in communities where more women reported IPV in the past year and lower among less poor women with more educated partners. Women were more likely to experience IPV in pregnancy if they had an income and decided how to spend it. Efforts to reduce IPV in pregnancy should involve communities as well as individuals.	[Ansari, Umaira; Cockcroft, Anne] CIET Trust Botswana, POB 1240, Gaborone, Botswana; [Cobham, Bassy; Etim, Egbai Moses; Ahamad, Hauwa Mohammad] CIET Trust, Johannesburg, South Africa; [Owan, Nchajeno Otabai] Minist Women Affairs, Calabar, Nigeria; [Tijani, Yaya] Primary Hlth Care Dev Agcy, Bauchi, Nigeria; [Andersson, Neil] McGill Univ, Family Med, Dept Family Med, Montreal, PQ, Canada; [Andersson, Neil] McGill Univ, CIET PRAM Participatory Res McGill, Dept Family Med, Montreal, PQ, Canada	Ansari, U (reprint author), CIET Trust Botswana, POB 1240, Gaborone, Botswana.				Canada's Department of Foreign Affairs, Trade and Development (DFATD); Canada's International Development Research Centre (IDRC)	The author(s) disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This work was part of the Nigeria Evidence-Based Health Systems Initiative (NEHSI), funded by Canada's Department of Foreign Affairs, Trade and Development (DFATD) and Canada's International Development Research Centre (IDRC).		32	0	0	0	0	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	1077-8012	1552-8448		VIOLENCE AGAINST WOM	Violence Against Women	MAR	2017	23	4					469	481		10.1177/1077801216644072				13	Women's Studies	Women's Studies	EU1GI	WOS:000400762800004	27121216				2018-09-20	
J	Emery, CR; Thapa, S; Wu, S				Emery, Clifton R.; Thapa, Sirjana; Wu, Shali			Power and Control in Kathmandu: A Comparison of Attempted Power, Actual Power, and Achieved Power	VIOLENCE AGAINST WOMEN			English	Article						domestic violence; power; coercive control; intimate partner violence; Nepal	INTIMATE PARTNER VIOLENCE; COMMON COUPLE VIOLENCE; DOMESTIC VIOLENCE; TERRORISM; CONFLICT; WOMEN	We argue that the concept of power has been inadvertently sidelined in recent theory and research on husband violence. Three types of relationship power may matter with respect to husband violence: attempted power, actual power, and achieved power. Analyses of a randomly selected representative sample of 270 married or partnered women in Kathmandu showed that actual power was related to husband violence prevalence, severity, and injury. Achieved power was related to husband violence prevalence and severity, and attempted power was related to husband violence injury. Implications are discussed.	[Emery, Clifton R.] Yonsei Univ, Social Welf, Seoul, South Korea; [Thapa, Sirjana] Namseoul Univ, Child Welf, Cheonan, South Korea; [Wu, Shali] Kyung Hee Univ, Sch Management, Mkt, Seoul, South Korea	Wu, S (reprint author), Kyung Hee Univ, Sch Business Adm, 26 Kyungheedae Ro, Seoul 130701, South Korea.	swu.korea@gmail.com			H.F. Guggenheim Foundation; National Science Foundation of China [71002014, 71110107027]	The author(s) disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: Measure development for this study was facilitated by an earlier grant from the H.F. Guggenheim Foundation and National Science Foundation of China Grants 71002014 and 71110107027. Data collection was facilitated by support from Namseoul University.		40	0	0	0	1	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	1077-8012	1552-8448		VIOLENCE AGAINST WOM	Violence Against Women	MAR	2017	23	4					482	502		10.1177/1077801216644993				21	Women's Studies	Women's Studies	EU1GI	WOS:000400762800005	27153860				2018-09-20	
J	Fahs, B; Swank, E				Fahs, Breanne; Swank, Eric			Exploring stigma of "extreme" weight gain: The terror of fat possible selves in women's responses to hypothetically gaining one hundred pounds	WOMENS STUDIES INTERNATIONAL FORUM			English	Article						Fatness Gender norms; Women's bodies; Body image; Weight gain; Fat phobia; Emotions	ADOLESCENTS POSSIBLE SELVES; BODY-IMAGE; COLLEGE-WOMEN; PHYSICAL-ACTIVITY; ANOREXIA-NERVOSA; AFRICAN-AMERICAN; FEMINIST ISSUE; OBESITY; PREGNANCY; IDENTITY	As insidious fat-phobia, fat talk, and fat-negative attitudes and behaviors permeate women's narratives about their bodies, fear of fatness and disdain for fat bodies has become a normative part of women's lives. That said, little is known about how women imagine their future selves and future weight gain, or how they would react to hypothetically imagining major weight gain despite the fact that over a third of American women are labeled as "obese" and many of them have gained at least 100 lb. This study analyzed semi-structured interviews with twenty women from a diverse 2014 community sample (mean age: 35.35, SD: 12.01) collected in a large Southwestern U.S. city in order to examine U.S. women's subjective feelings about hypothetically gaining significant weight. Results, centered on five themes, connected hypothetical weight gain to severe fat negativity: 1) Weight blame: Anger and disgust directed toward self; 2) Familiarity of gaining weight; 3) Fear of physical limitations; 4) Loss of "sexiness" and loss of male gaze; and 5) Severely distressed feeling that life is over. Tensions about the meaning of fatness and its physical and emotional implications for women were explored, alongside an analysis of how the hypothetically fat body produced visceral reactions, concerns about health, beliefs that attractiveness and eroticism were in danger, and, for some women, severely phobic reactions about fat bodies. Tensions between weight gain that are seen as "extreme" and mundane are also discussed. Methodological implications for how hypothetical questions can elicit strong emotional content are also discussed. (C) 2017 Elsevier Ltd. All rights reserved.	[Fahs, Breanne; Swank, Eric] Arizona State Univ, 4701 W Thunderbird Rd, Glendale, AZ 85306 USA	Fahs, B (reprint author), Arizona State Univ, 4701 W Thunderbird Rd, Glendale, AZ 85306 USA.	breanne.fahs@asu.edu						89	0	0	2	7	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0277-5395			WOMEN STUD INT FORUM	Women Stud. Int. Forum	MAR-APR	2017	61						1	8		10.1016/j.wsif.2016.12.004				8	Women's Studies	Women's Studies	ET3TL	WOS:000400202300001					2018-09-20	
J	Dollar, CB				Dollar, Cindy Brooks			Does the use of binary indicators reify difference and inequality?	WOMENS STUDIES INTERNATIONAL FORUM			English	Review						Gender inequality; Sexed bodies; Heteronormativity; Degendering	UNDOING GENDER; IDENTITY; ACCOUNTABILITY; CATEGORIES; SEXUALITY; ENOUGH; SEX	Scholarship has noted the omnipresence of gender and has revealed persistent devaluation of women and their bodies. Illuminating the limitations of our existing gender order, feminist scholars have focused on the problem of gender duality. In doing so, questions about the validity of binary gender and sex categories have been raised. Calls to "undo gender", however, are met with an acknowledgement of institutionalized accountability structures, which perpetuate gendering and reinforce sex and gender as containing discrete, dichotomous categories. While recognizing the socio-political necessity to eliminate this dualistic understanding of gender, I argue using binary indicators remains an important part of the feminist research agenda. I acknowledge the tension between these two positions but suggest that the continued use of existing binaries does not preclude calls for a degendering movement. (C) 2017 Elsevier Ltd. All rights reserved.	[Dollar, Cindy Brooks] Univ North Carolina Greensboro, Dept Sociol, 337 Frank Porter Graham Bldg,POB 26170, Greensboro, NC 27402 USA	Dollar, CB (reprint author), Univ North Carolina Greensboro, Dept Sociol, 337 Frank Porter Graham Bldg,POB 26170, Greensboro, NC 27402 USA.	cbdollar@uncg.edu						77	0	0	1	5	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0277-5395			WOMEN STUD INT FORUM	Women Stud. Int. Forum	MAR-APR	2017	61						9	13		10.1016/j.wsif.2016.12.005				5	Women's Studies	Women's Studies	ET3TL	WOS:000400202300002					2018-09-20	
J	Ranani, SRA; Kharazmi, ZN				Ranani, Saied Reza Ameli; Kharazmi, Zohreh Nosrat			The significance of Muslim women in American foreign policy case study: Hillary Clinton's prophecy for women of science in MENA	WOMENS STUDIES INTERNATIONAL FORUM			English	Article						Gender regime; MENA; American diplomacy; Academia; TechWomen; NeXXt Scholars Initiative		"Gender regime change" is regarded as an inevitable global process. Today, the "status of women" unprecedentedly becomes the "barometer" of societies and the measure of the advancement of civilizations. The contemporary international gender regime is based on a system of so-called modern values and, as the historical records indicate, the United States has been prominent in defining the global "status of women", its norms and mechanisms. The present study takes Hillary Clinton's tenure at the Department of State (2009-2013) as a synopsis of American history during which the status of women became a "cornerstone" of American foreign policy. It delves into the concept of the "Hillary Effect" as a definitive factor in the US' engagement policy with Muslim women in the Middle East and North Africa. Its argument is that the US employs academic exchanges and university-oriented programs to mobilize new generations of Muslim women scholars as the sources of "change" and "democratization" in the region. Two major projects including TechWomen and NeXXt Scholars Initiative are examined as the case studies to give an overview of the US' major educational strategies overseas. The results indicate the mentioned strategies to include: a) inspiring women for future leadership and democratization, b) prioritizing the English language as the medium to communicate, c) setting programs based on bilateral willingness, d) inspiring a sense of empowerment, expanding membership in, and finally nurturing the sense of belonging to American culture and political thought. (C) 2017 Elsevier Ltd. All rights reserved,	[Ranani, Saied Reza Ameli] Univ Tehran, Fac World Studies, North Karegar St,Enghelab Sq, Tehran 1439814411, Iran; [Ranani, Saied Reza Ameli] Univ Tehran, Fac World Studies, Cyberspace Policy Res Ctr, Tehran, Iran; [Kharazmi, Zohreh Nosrat] Univ Tehran, Fac World Studies, Amer Studies, Tehran, Iran; [Ranani, Saied Reza Ameli] Univ Tehran, Commun & Amer Studies, Tehran, Iran; [Kharazmi, Zohreh Nosrat] Univ Tehran, Amer Studies, Tehran, Iran	Kharazmi, ZN (reprint author), Univ Tehran, Fac World Studies, North Karegar St,Enghelab Sq, Tehran 1439814411, Iran.; Kharazmi, ZN (reprint author), Univ Tehran, Fac World Studies, Amer Studies, Tehran, Iran.; Kharazmi, ZN (reprint author), Univ Tehran, Amer Studies, Tehran, Iran.	ssameli@ut.ac.ir; zkharazmi@ut.ac.ir						59	0	0	1	3	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0277-5395			WOMEN STUD INT FORUM	Women Stud. Int. Forum	MAR-APR	2017	61						20	27		10.1016/j.wsif.2016.12.006				8	Women's Studies	Women's Studies	ET3TL	WOS:000400202300004					2018-09-20	
