PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Wynn, LL; Hassanein, S				Wynn, L. L.; Hassanein, Saffaa			Hymenoplasty, Virginity Testing, and the Simulacrum of Female Respectability	SIGNS			English	Article							EGYPT; REVOLUTION; SEXUALITY; POLITICS; VIOLENCE; PROTEST; GENDER; HYMEN	This article situates Egyptian political protesters' battles over the state's virginity testing in the ethnographic context of cultural beliefs about the hymen and women's moral purity, based on ethnographic research, formal interviews with laypeople and physicians, and an examination of Egyptian court rulings and revolutionary graffiti. The use of hymens in social and political theater can only be understood by appreciating that a woman's hymen, her sexual purity, and thus her social respectability are all simulacra, in the Baudrillardian sense: a substitution of the signs of the real for the real, and which are thus more real than real. This article analyzes hymens and graffiti as memory objects that construct idealized moral histories and that open up possibilities for creative maneuvers in the social construction of women's moral identities, drawing on the sensory registers of blood and hymens at the same time that they reveal these to be simulacra.	[Wynn, L. L.] Macquarie Univ, Dept Anthropol, N Ryde, NSW, Australia; [Hassanein, Saffaa] Univ Sydney, Coll Arts, Sydney, NSW, Australia	Wynn, LL (reprint author), Macquarie Univ, Dept Anthropol, N Ryde, NSW, Australia.			Wynn, L.L./0000-0003-2466-8534	Australian Research Council [DP120103974]	This research was funded by the Australian Research Council, Discovery Project grant DP120103974.		37	1	1	2	7	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					893	917		10.1086/690918				25	Women's Studies	Women's Studies	EV5KO	WOS:000401804700004					2018-09-20	
J	Yosef, R				Yosef, Raz			Conditions of Visibility: Trauma and Contemporary Israeli Women's Cinema	SIGNS			English	Article								The past decade has marked a renaissance of women's cinema in Israel. A new generation of female filmmakers is seeking to redefine the conditions of women's representability in Israeli society and cinema. In their films, they deal with current problems in the lives of women in Israel, or with issues that have been excluded from the public agenda. They identify and address actual female communities, foregrounding marginalized or emergent social groups within local feminism. They work with and against dominant forms of representation, shifting the traditional place of the gaze, blurring the boundaries between documentary and fiction, avant-garde and narrative, and directly addressing the film spectator as a woman. These issuesthe structure of the look and the reorganization of visionemerge especially in light of Israeli women's cinema's current preoccupation with female trauma, which in itself is embedded in matters of visibility. Focusing mainly on Michal Aviad's 2011 film Invisible, I argue that contemporary Israeli women's cinema invites us to question our viewing position of women's traumas. The new women's films do not attempt to depict female suffering realistically but rather to change the conditions of visibility of women's injury. In so doing, they challenge accepted patriarchal codes of spectatorship with respect to the woman and at her trauma. By proposing new ways of representing female pain from a female perspective, they seek to reclaim the gaze, to look differently and with fresh eyes, as an act of survival, on women's very existence in the shadow of ongoing trauma.	[Yosef, Raz] Tel Aviv Univ, Steve Tisch Sch Film & Televis, Cinema Studies BA Program, Tel Aviv, Israel	Yosef, R (reprint author), Tel Aviv Univ, Steve Tisch Sch Film & Televis, Cinema Studies BA Program, Tel Aviv, Israel.	razyosef@post.tau.ac.il						41	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					919	943		10.1086/690919				25	Women's Studies	Women's Studies	EV5KO	WOS:000401804700005					2018-09-20	
J	Kaur, R				Kaur, Raminder			Mediating Rape: The Nirbhaya Effect in the Creative and Digital Arts	SIGNS			English	Article							SEXUAL VIOLENCE; INDIA	While references to Nirbhaya, referring to the brutal gang rape of a young woman on a moving bus in New Delhi 2012, have been plentiful, less attention has been paid to creative representations on the subject. In this article, I consider how the atrocity has been mediated through multiple outlets in India as part of a reinvigorated aesthetics of grief, anger, critique, and protest against sexual violence. Building on earlier feminist modes of artistic engagement, I consider the Nirbhaya effect through outlets such as online films, canvas art, posters, photography, murals, comic books, satirical skits, and staged interventions on the streets that have been described as social experiments. These creative outlets may be considered in terms of five overlapping registers: memorialization, affirmative solidarity, ironic provocations, rescripting the master narrative, and sensationalization. Altogether, they indicate the many potentials and limitations of a violent wound in the social fabric, channeled through the creative arts and digital media.	[Kaur, Raminder] Univ Sussex, Dept Anthropol, Sch Global Studies, Brighton, E Sussex, England	Kaur, R (reprint author), Univ Sussex, Dept Anthropol, Sch Global Studies, Brighton, E Sussex, England.							74	0	0	2	5	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					945	976		10.1086/690920				32	Women's Studies	Women's Studies	EV5KO	WOS:000401804700006					2018-09-20	
J	Sheldon, MP				Sheldon, Myrna Perez			Wild at Heart: How Sociobiology and Evolutionary Psychology Helped Influence the Construction of Heterosexual Masculinity in American Evangelicalism	SIGNS			English	Article								During the 1990s, American evangelical texts contended that men have a stronger sex drive than women and that this natural sexual aggression makes men better suited to leadership roles in marriage, church, and society. Although this theology, called complementarianism, had earlier roots in conservative Protestantism, the connection that evangelicals made between male sexuality and male leadership was influenced by the scientific fields of sociobiology and evolutionary psychology during the 1980s and 1990s. These fields argue that maleness is a genetic evolutionary strategy characterized by social competition and a strong, even aggressive, sex drive. Evangelicals drew upon this scientific model in their efforts to combat second-wave feminism within their communities and in the broader culture. They turned to biology as a defense against the so-called cultural claims of feminism. Significantly, the model that evangelicals drew on from research in sociobiology and evolutionary psychology helped shape the articulations of natural masculine behavior in popular Christian self-help books, dating manuals, and theological texts. This article builds on the body of feminist scholarship that has critiqued the evidence, models, and popular influence of sociobiology and evolutionary psychology. But it also urges the importance of analyzing the role of religious practices in the circulation and legitimation of scientific depictions of gender and sexuality.	[Sheldon, Myrna Perez] Ohio Univ, Class & World Relig Dept, Athens, OH 45701 USA; [Sheldon, Myrna Perez] Ohio Univ, Womens Gender & Sexual Studies Program, Athens, OH 45701 USA	Sheldon, MP (reprint author), Ohio Univ, Class & World Relig Dept, Athens, OH 45701 USA.; Sheldon, MP (reprint author), Ohio Univ, Womens Gender & Sexual Studies Program, Athens, OH 45701 USA.	sheldonm@ohio.edu						72	0	0	6	23	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					977	998		10.1086/690921				22	Women's Studies	Women's Studies	EV5KO	WOS:000401804700007					2018-09-20	
J	Hobson, J				Hobson, Janell			Celebrity Feminism: More than a Gateway	SIGNS			English	Article								We are presently in an era when celebrities have more access to social media outlets than ever before, which gives them an instantaneous voice through which to mold their identities and politics beyond the iconic or the symbolic. Sometimes, as our public surrogates, they express our feminist sentiments in the ways we approve of; at other times they do so in ways that we don't. However, Beyonce summarizes the issue as follows: I don't want calling myself a feminist to make it feel like that's my one priority over racism or sexism or anything else. I'm just exhausted by labels and tired of being boxed in. If you believe in equal rights, the same way society allows a man to express his darkness, to express his pain, to express his sexuality, to express his opinionI feel that women have the same rights. As she reminds us, celebrity feminism does not have to be confined to an identity or a way of life. It is itself a political process, participating in an array of feminist movements.	[Hobson, Janell] SUNY Albany, Dept Womens Gender & Sexual Studies, Albany, NY 12222 USA	Hobson, J (reprint author), SUNY Albany, Dept Womens Gender & Sexual Studies, Albany, NY 12222 USA.							32	1	1	5	16	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					999	1007		10.1086/690922				9	Women's Studies	Women's Studies	EV5KO	WOS:000401804700008					2018-09-20	
J	Bolick, K				Bolick, Kate			All the Single Ladies: Unmarried Women and the Rise of an Independent Nation	SIGNS			English	Book Review									[Bolick, Kate] NYU, New York, NY 10003 USA	Bolick, K (reprint author), NYU, New York, NY 10003 USA.							41	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					1009	1025		10.1086/690923				17	Women's Studies	Women's Studies	EV5KO	WOS:000401804700009					2018-09-20	
J	Folbre, N				Folbre, Nancy			Progress of the World's Women 2015-2016: Transforming Economies, Realizing Rights	SIGNS			English	Book Review									[Folbre, Nancy] Univ Massachusetts, Amherst, MA 01003 USA	Folbre, N (reprint author), Univ Massachusetts, Amherst, MA 01003 USA.							1	0	0	1	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0097-9740	1545-6943		SIGNS	Signs	SUM	2017	42	4					1027	1030						4	Women's Studies	Women's Studies	EV5KO	WOS:000401804700010					2018-09-20	
J	Campbell, R; Heath, O				Campbell, Rosie; Heath, Oliver			Do Women Vote for Women Candidates? Attitudes toward Descriptive Representation and Voting Behavior in the 2010 British Election	POLITICS & GENDER			English	Article							LOW-INFORMATION ELECTIONS; GENDER STEREOTYPES; IDEOLOGICAL ORIENTATIONS; FEMALE CANDIDATES; PREFERENCES; MATTERS; TRAITS; CHOICE; WOMAN; CUES		[Campbell, Rosie] Univ London, Birkbeck Coll, London, England; [Heath, Oliver] Royal Holloway Univ London, Polit, Egham, Surrey, England	Campbell, R (reprint author), Univ London, Birkbeck Coll, London, England.	r.campbell@bbk.ac.uk; oliver.heath@rhul.ac.uk		Heath, Oliver/0000-0002-1350-3040				50	0	0	3	7	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	1743-923X	1743-9248		POLIT GENDER	Polit. Gend.	JUN	2017	13	2					209	231		10.1017/S1743923X16000672				23	Political Science; Women's Studies	Government & Law; Women's Studies	EV2IM	WOS:000401578800002					2018-09-20	
J	Funk, KD; Morales, L; Taylor-Robinson, MM				Funk, Kendall D.; Morales, Laura; Taylor-Robinson, Michelle M.			The Impact of Committee Composition and Agendas on Women's Participation: Evidence from a Legislature with Near Numerical Equality	POLITICS & GENDER			English	Article							HOUSE-OF-REPRESENTATIVES; SUBSTANTIVE REPRESENTATION; GENDERED INSTITUTIONS; STATE LEGISLATURES; US HOUSE; SEX; FAMILISM; TASKS; POWER	Previous studies of women's participation in legislative debates could not disentangle the possible effect of institutionalized gender discrimination from the effect of gendered patterns because of women lacking seniority and leadership posts. Costa Rica's Legislative Assembly offers an opportunity to control for seniority and leadership. The prohibition on immediate reelection means that no legislators have seniority. The country's successful gender quota, presence of an equal number of men and women committee presidents, and election of the first woman president in 2010 all point to women having relatively equal access to formal positions of power. In this context, unequal debate participation between men and women legislators would indicate that it is very difficult to change the gendered nature of an institution. We use multilevel modeling to analyze repeated observations of individual-level participation in three of six standing committees during the 2010-14 term (Agriculture, Economics, and Social Issues) to explore differences in patterns of participation under various conditions (sex ratios, discussion topics, sex of committee leaders). Findings indicate that women are active participants in committees with both stereotypically feminine and masculine policy jurisdictions, but also that women are more active when the gender composition of the committee is less skewed.	[Funk, Kendall D.; Taylor-Robinson, Michelle M.] Texas A&M Univ, Polit Sci, College Stn, TX 77843 USA; [Morales, Laura] Texas A&M Univ, College Stn, TX 77843 USA	Funk, KD (reprint author), Texas A&M Univ, Polit Sci, College Stn, TX 77843 USA.	kendallfunk@tamu.edu; lauramrls21@tamu.edu; m-taylor11@pols.tamu.edu						75	0	0	1	4	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	1743-923X	1743-9248		POLIT GENDER	Polit. Gend.	JUN	2017	13	2					253	275		10.1017/S1743923X16000465				23	Political Science; Women's Studies	Government & Law; Women's Studies	EV2IM	WOS:000401578800004					2018-09-20	
J	Clayton, A; Josefsson, C; Wang, V				Clayton, Amanda; Josefsson, Cecilia; Wang, Vibeke			Quotas and Women's Substantive Representation: Evidence from a Content Analysis of Ugandan Plenary Debates	POLITICS & GENDER			English	Article							RANDOMIZED POLICY EXPERIMENT; GENDER QUOTAS; DESCRIPTIVE REPRESENTATION; CRITICAL ACTORS; POLITICS; LEGISLATORS; PARLIAMENT; OUTCOMES; RWANDA; IMPACT	Despite the popularity of electoral gender quotas, the substantive impact of quotas on the plenary behavior of members of parliament (MPs) has yet to be thoroughly empirically explored, and in particular, there is a dearth of evidence from non-Western cases. Here we create a unique content analysis dataset from 14 years (1998-2011) of plenary debates, including the contents of more than 150,000 unique MP speeches recorded in some 40,000 pages of the Ugandan parliamentary Hansard to test how MP characteristics affect patterns of gender-related legislative speech. We find that female MPs speak about issues related to women's interests significantly more than male MPs. Further, we find no evidence of significant differences between female MPs elected with and without quotas, suggesting that, in the Ugandan case, gender is a more salient predictor of the tendency to speak for women than electoral pathway. To our knowledge, this is the first study that examines the effectiveness of quotas in promoting women's substantive representation in parliamentary debates across all policy domains over a significant time period. We discuss the implications of these findings in the Ugandan context, as well as how our evidence speaks to substantive representation through reserved seat quotas in semi-authoritarian regimes more broadly.	[Clayton, Amanda] Vanderbilt Univ, Polit Sci, 221 Kirkland Hall, Nashville, TN 37235 USA; [Josefsson, Cecilia] Uppsala Univ, Dept Govt, Uppsala, Sweden; [Wang, Vibeke] Chr Michelsen Inst, Bergen, Norway	Clayton, A (reprint author), Vanderbilt Univ, Polit Sci, 221 Kirkland Hall, Nashville, TN 37235 USA.	amanda.clayton@vanderbilt.edu; cecilia.josefsson@statsvet.uu.se; vibeke.wang@cmi.no		Josefsson, Cecilia/0000-0003-3240-7019	Research Council of Norway [233803]	We gratefully acknowledge funding from the Research Council of Norway Grant Number 233803.		61	3	3	0	11	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	1743-923X	1743-9248		POLIT GENDER	Polit. Gend.	JUN	2017	13	2					276	304		10.1017/S1743923X16000453				29	Political Science; Women's Studies	Government & Law; Women's Studies	EV2IM	WOS:000401578800005					2018-09-20	
J	Marien, S; Schouteden, A; Wauters, B				Marien, Sofie; Schouteden, Anke; Wauters, Bram			Voting for Women in Belgium's Flexible List System	POLITICS & GENDER			English	Article							POLITICAL-PARTIES; CANDIDATE GENDER; LOCAL ELECTIONS; REPRESENTATION; CHOICE; INFORMATION; PARLIAMENT; CONTAGION; CANADA; VOTERS	Proportional electoral systems tend to be more beneficial for women's descriptive representation than majority systems. However, within proportional systems the gender equality of election outcomes differs, highlighting the importance of studying the actual use of electoral provisions in proportional representation (PR) systems. Therefore, we investigate the determinants of voting for female candidates in Belgium's local elections. This case is particularly interesting given the equal number of men and women on the candidate lists due to quota regulations, the possibility to cast multiple preference votes (lowering competition), and the high visibility of these local elections and its candidates. At the individual level, we find that women are more likely than men to vote for several women, yet same-sex voting is more common among men. Politically sophisticated respondents vote more often for candidates of both sexes. Against our expectations, a left-wing orientation does not increase the likelihood of voting for women. At the electoral district level, a larger supply of women at the top list position increases the chance to vote for this top woman, but there is no spillover effect to women lower on the list. District magnitude affects the number of preference votes but, against expectations, not the likelihood of voting for women.	[Marien, Sofie] Univ Amsterdam, Polit Sci, Amsterdam, Netherlands; [Marien, Sofie] Katholieke Univ Leuven, Leuven, Belgium; [Schouteden, Anke; Wauters, Bram] Univ Ghent, GASPAR Res Grp, Ghent, Belgium	Marien, S (reprint author), Univ Amsterdam, Polit Sci, Amsterdam, Netherlands.; Marien, S (reprint author), Katholieke Univ Leuven, Leuven, Belgium.	sofie.marien@kuleuven.be; anke.schouteden@ugent.be; bram.wauters@ugent.be		Wauters, Bram/0000-0003-4216-2094				61	0	0	4	4	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	1743-923X	1743-9248		POLIT GENDER	Polit. Gend.	JUN	2017	13	2					305	335		10.1017/S1743923X16000404				31	Political Science; Women's Studies	Government & Law; Women's Studies	EV2IM	WOS:000401578800006					2018-09-20	
J	Heberle, R				Heberle, Renee			Death in the Shape of a Young Girl: Women's Political Violence in the Red Army Faction	POLITICS & GENDER			English	Book Review									[Heberle, Renee] Univ Toledo, Polit Sci, 2801 W Bancroft St, Toledo, OH 43606 USA; [Heberle, Renee] Univ Toledo, Program Law & Social Thought, 2801 W Bancroft St, Toledo, OH 43606 USA	Heberle, R (reprint author), Univ Toledo, Polit Sci, 2801 W Bancroft St, Toledo, OH 43606 USA.; Heberle, R (reprint author), Univ Toledo, Program Law & Social Thought, 2801 W Bancroft St, Toledo, OH 43606 USA.	renee.heberle@utoledo.edu						2	0	0	0	0	CAMBRIDGE UNIV PRESS	NEW YORK	32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA	1743-923X	1743-9248		POLIT GENDER	Polit. Gend.	JUN	2017	13	2					355	358		10.1017/S1743923X17000046				4	Political Science; Women's Studies	Government & Law; Women's Studies	EV2IM	WOS:000401578800012					2018-09-20	
J	Patterson, SE; Damaske, S; Sheroff, C				Patterson, Sarah E.; Damaske, Sarah; Sheroff, Christen			Gender and the MBA: Differences in Career Trajectories, Institutional Support, and Outcomes	GENDER & SOCIETY			English	Article						gender; work; MBA; trajectories; organizations	WORK; SEGREGATION; MOTHERHOOD; WORKPLACE; SEX; JOB	This study asks how men's and women's careers diverge following MBA graduation from an elite university, using qualitative interview data from 74 respondents. We discover men and women follow three career pathways post-graduation: lockstep (stable employment), transitory (3 or more employers), and exit (left workforce). While similar proportions of men and women followed the lockstep pathways and launched accelerated careers, sizable gender differences emerged on the transitory pathway; men's careers soared as women's faltered on this paththe modal category for both. On the transitory path, men fared much better than women when moving to new organizations, suggesting that gender may become more salient when people have a shorter work history with a company. Our findings suggest that clear building blocks to promotions reduce gender bias and ambiguity in the promotion process, but multiple external moves hamper women, putting them at a clear disadvantage to men whose forward progress is less likely to be stalled by such moves.	[Patterson, Sarah E.] Penn State Univ, Sociol Demog, State Coll, PA USA; [Damaske, Sarah] Penn State Univ, Labor & Employment Relat, Sociol & Womens Studies, State Coll, PA USA; [Sheroff, Christen] Penn State Univ, 203 Oswald Tower, State Coll, PA 16801 USA	Patterson, SE (reprint author), Penn State Univ, 203 Oswald Tower, State Coll, PA 16801 USA.	sep241@psu.edu			National Institutes of Health [R24 HD041025, T-32HD007514]	Sarah E. Patterson and Sarah Damaske contributed equally to this article. We are deeply grateful to Pamela Kaufman for collecting this data and sharing her data with us. The authors thank editor Jo Reger and our anonymous reviewers for their important feedback and guidance. The authors also thank Heather Jacobson, Kristen Schulz Lee, and Noelle Chesley, as well as members of the PRI Family Working Group and the School of Labor and Employment Relations Faculty paper group for their valuable feedback on an earlier draft. This research is supported by the National Institutes of Health support of the Population Research Institute at the Pennsylvania State University for Population Research Infrastructure (R24 HD041025) and Family Demography Training (T-32HD007514).		40	0	0	3	15	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0891-2432	1552-3977		GENDER SOC	Gend. Soc.	JUN	2017	31	3					310	332		10.1177/0891243217703630				23	Sociology; Women's Studies	Sociology; Women's Studies	EU7TD	WOS:000401236700002	29706689	green_published			2018-09-20	
J	McLaughlin, H; Uggen, C; Blackstone, A				McLaughlin, Heather; Uggen, Christopher; Blackstone, Amy			The Economic and Career Effects of Sexual Harassment on Working Women	GENDER & SOCIETY			English	Article						sexual harassment; gender; work; young adulthood; attainment	GENDER SEGREGATION; DISPLACED WORKERS; JOB DISPLACEMENT; WORKPLACE; EARNINGS; POWER; IMPACT; RACE; ORGANIZATIONS; EXPERIENCE	Many working women will experience sexual harassment at some point in their careers. While some report this harassment, many leave their jobs to escape the harassing environment. This mixed-methods study examines whether sexual harassment and subsequent career disruption affect women's careers. Using in-depth interviews and longitudinal survey data from the Youth Development Study, we examine the effect of sexual harassment for women in the early career. We find that sexual harassment increases financial stress, largely by precipitating job change, and can significantly alter women's career attainment.	[McLaughlin, Heather] Oklahoma State Univ, Sociol, Stillwater, OK 74078 USA; [Uggen, Christopher] Univ Minnesota, Sociol & Law, Minneapolis, MN 55455 USA; [Blackstone, Amy] Univ Maine, Sociol, Orono, ME 04469 USA; [Blackstone, Amy] Univ Maine, Margaret Chase Smith Policy Ctr, Orono, ME 04469 USA	McLaughlin, H (reprint author), Oklahoma State Univ, Dept Sociol, 431 Murray Hall, Stillwater, OK 74078 USA.	heather.mclaughlin@okstate.edu	Uggen, Christopher/A-8955-2009		National Institute of Child Health and Human Development [HD44138]; National Institute of Mental Health [MH42843]	We thank Jeylan Mortimer for providing the data and support for this research, Lesley Schneider for research assistance, and Sharon Bird and the editors and anonymous reviewers at Gender & Society for their helpful comments on this paper. The Youth Development Study was supported by grants from the National Institute of Child Health and Human Development (HD44138) and the National Institute of Mental Health (MH42843). The content of this paper is solely the responsibility of the author and does not represent the official views of the National Institute of Child Health and Human Development or the National Institutes of Health.		67	2	2	10	37	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0891-2432	1552-3977		GENDER SOC	Gend. Soc.	JUN	2017	31	3					333	358		10.1177/0891243217704631				26	Sociology; Women's Studies	Sociology; Women's Studies	EU7TD	WOS:000401236700003	29056822				2018-09-20	
J	Anderson, NL				Anderson, Nadina L.			To Provide and Protect: Gendering Money in Ukrainian Households	GENDER & SOCIETY			English	Article						Money; Family; Culture; Masculinity; Ideology	DIVISION-OF-LABOR; MARRIAGE; WORK; POWER; ORGANIZATION; MASCULINITY; DEPENDENCY; HOUSEWORK; DIVORCE; CONTEXT	In this article, I advance a theory of gendered money and demonstrate how couples give special symbolic meaning to men's money in domestic exchanges. Unlike previous perspectives on gender and money such as resource theories and gender performance, this framework acknowledges money as a prop and tool that couples use to construct gender boundaries and signal normalcy in the marital relationship. Integrating concepts from economic sociology with Hochschild's insights on the symbolism of domestic labor, I find that Ukrainians use money as a token and symbol of value, not as a commodity with which to obtain desired outcomes. Drawing on in-depth interviews with 56 married and cohabiting individuals, I discover that couples subvert market meanings of money to enact a Soviet-style gender ideology. By spending men's money on necessary items and avoiding accessing women's money in the household, couples construct men's money as both visible and valuable while rendering women's money non-fungible. These practices highlight the primacy of culture and ideology over relative income, and can help explain the reproduction of male privilege in the household, despite gains in women's employment and earnings.	[Anderson, Nadina L.] Univ Arizona, Sociol, Tucson, AZ USA	Anderson, NL (reprint author), Univ Arizona, 1145 E South Campus Dr, Tucson, AZ 85721 USA.	nadina@email.arizona.edu			Fulbright Fellowship from the International Institute of Education; Eurasian Fellowship from the Social Science Research Council	This research was funded through a Fulbright Fellowship from the International Institute of Education and a Eurasian Fellowship from the Social Science Research Council. I would like to thank Jane Zavisca, Louise Roth, Ron Breiger, and Sarah Devore for their assistance, as well as my collaborators in Ukraine: Olha Martynyuk, Iryna Miniailo, Olena Bogdanova, Tamara Martsenyuk, and Mariia Valiavko for helping me conduct this study abroad.		52	1	1	2	7	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0891-2432	1552-3977		GENDER SOC	Gend. Soc.	JUN	2017	31	3					359	382		10.1177/0891243217705875				24	Sociology; Women's Studies	Sociology; Women's Studies	EU7TD	WOS:000401236700004					2018-09-20	
J	Strohecker, DP				Strohecker, David Paul			Covered in Ink: Tattoos, Women, and the Politics of the Body	GENDER & SOCIETY			English	Book Review									[Strohecker, David Paul] Univ Maryland, College Pk, MD 20742 USA	Strohecker, DP (reprint author), Univ Maryland, College Pk, MD 20742 USA.							1	0	0	4	8	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0891-2432	1552-3977		GENDER SOC	Gend. Soc.	JUN	2017	31	3					407	409		10.1177/0891243216654652				3	Sociology; Women's Studies	Sociology; Women's Studies	EU7TD	WOS:000401236700006					2018-09-20	
J	Laxer, E				Laxer, Emily			Veiled Threats: Representing the Muslim Woman in Public Policy Discourses	GENDER & SOCIETY			English	Book Review									[Laxer, Emily] Univ Michigan, Ann Arbor, MI 48109 USA	Laxer, E (reprint author), Univ Michigan, Ann Arbor, MI 48109 USA.							1	0	0	0	0	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0891-2432	1552-3977		GENDER SOC	Gend. Soc.	JUN	2017	31	3					424	426		10.1177/0891243216687244				3	Sociology; Women's Studies	Sociology; Women's Studies	EU7TD	WOS:000401236700015					2018-09-20	
J	Senn, CY; Eliasziw, M; Hobden, KL; Newby-Clark, IR; Barata, PC; Radtke, HL; Thurston, WE				Senn, Charlene Y.; Eliasziw, Misha; Hobden, Karen L.; Newby-Clark, Ian R.; Barata, Paula C.; Radtke, H. Lorraine; Thurston, Wilfreda E.			Secondary and 2-Year Outcomes of a Sexual Assault Resistance Program for University Women	PSYCHOLOGY OF WOMEN QUARTERLY			English	Article						sexual assault; intervention; resistance; self-defense; randomized controlled trial	SELF-DEFENSE; BYSTANDER INTERVENTION; COLLEGE-STUDENTS; DATING VIOLENCE; RISK PERCEPTION; HIGH-SCHOOL; RAPE; VICTIMIZATION; PREVENTION; AGGRESSION	We report the secondary outcomes and longevity of efficacy from a randomized controlled trial that evaluated a novel sexual assault resistance program designed for first-year women university students. Participants (N = 893) were randomly assigned to receive the Enhanced Assess, Acknowledge, Act (EAAA) program or a selection of brochures (control). Perception of personal risk, self-defense self-efficacy, and rape myth acceptance was assessed at baseline; 1-week postintervention; and 6-, 12-, 18-, and 24-month postrandomization. Risk detection was assessed at 1 week, 6 months, and 12 months. Sexual assault experience and knowledge of effective resistance strategies were assessed at all follow-ups. The EAAA program produced significant increases in women's perception of personal risk, self-defense self-efficacy, and knowledge of effective (forceful verbal and physical) resistance strategies; the program also produced decreases in general rape myth acceptance and woman blaming over the entire 24-month follow-up period. Risk detection was significantly improved for the intervention group at post-test. The program significantly reduced the risk of completed and attempted rape, attempted coercion, and nonconsensual sexual contact over the entire follow-up period, yielding reductions between 30% and 64% at 2 years. The EAAA program produces long-lasting changes in secondary outcomes and in the incidence of sexual assault experienced by women students. Universities can reduce the harm and the negative health consequences that young women experience as a result of campus sexual assault by implementing this program. Online slides for instructors who want to use this article for teaching are available on PWQ's website at http://journals.sagepub.com/page/pwq/suppl/index.	[Senn, Charlene Y.; Hobden, Karen L.] Univ Windsor, Dept Psychol, Womens & Gender Studies Program, Windsor, ON, Canada; [Eliasziw, Misha] Tufts Univ, Dept Publ Hlth & Community Med, Boston, MA 02111 USA; [Newby-Clark, Ian R.; Barata, Paula C.] Univ Guelph, Dept Psychol, Guelph, ON, Canada; [Radtke, H. Lorraine; Thurston, Wilfreda E.] Univ Calgary, Dept Psychol, Calgary, AB, Canada	Senn, CY (reprint author), Univ Windsor, Dept Psychol, 401 Sunset Ave, Windsor, ON N9B 3P4, Canada.	csenn@uwindsor.ca			Operating Grant from the Canadian Institutes of Health Research [FRN 110976]; University of Windsor	The author(s) disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was supported by an Operating Grant from the Canadian Institutes of Health Research (FRN 110976) and by the University of Windsor.		67	2	2	5	23	SAGE PUBLICATIONS LTD	LONDON	1 OLIVERS YARD, 55 CITY ROAD, LONDON EC1Y 1SP, ENGLAND	0361-6843	1471-6402		PSYCHOL WOMEN QUART	Psychol. Women Q.	JUN	2017	41	2					147	162		10.1177/0361684317690119				16	Psychology, Multidisciplinary; Women's Studies	Psychology; Women's Studies	EU7EO	WOS:000401198300001	29503496	green_published			2018-09-20	
